date,temperature_2m,apparent_temperature,rain,wind_speed_10m
2017-07-05 10:00:00,30.793499,36.873497,0.0,3.096837
2017-07-05 11:00:00,32.3935,40.044273,0.0,3.096837
2017-07-05 12:00:00,32.8435,40.454426,0.1,5.506941
2017-07-05 13:00:00,32.9935,38.98276,0.0,3.2599385
2017-07-05 14:00:00,33.4435,40.467148,0.0,5.4477882
2017-07-05 15:00:00,32.0935,37.416317,0.1,11.165805
2017-07-05 16:00:00,31.5935,36.931,0.0,10.1887
2017-07-05 17:00:00,30.4935,36.278408,0.0,9.659814
2017-07-05 18:00:00,29.7435,36.12673,0.1,8.4042845
2017-07-05 19:00:00,28.9435,35.661976,0.0,7.5685663
2017-07-05 20:00:00,27.793499,34.26374,0.0,7.5942073
2017-07-05 21:00:00,26.9935,32.64506,0.0,9.6932955
2017-07-05 22:00:00,26.8935,32.265766,0.0,10.464798
2017-07-05 23:00:00,26.6935,32.285435,0.0,10.105681
2017-07-06 00:00:00,26.543499,32.687096,0.0,7.9526596
2017-07-06 01:00:00,26.6435,32.936066,0.0,7.6367526
2017-07-06 02:00:00,26.4935,32.54889,0.0,9.028754
2017-07-06 03:00:00,26.293499,32.38865,0.0,8.287822
2017-07-06 04:00:00,26.1435,32.31086,0.0,7.5599995
2017-07-06 05:00:00,26.0935,32.169586,0.0,7.9526596
2017-07-06 06:00:00,26.9435,33.351727,0.0,6.8399997
2017-07-06 07:00:00,28.1435,33.923847,0.0,11.367109
2017-07-06 08:00:00,29.3435,34.733418,0.0,13.32
2017-07-06 09:00:00,30.4435,35.86936,0.0,14.24163
2017-07-06 10:00:00,30.9435,36.401066,0.1,13.779114
2017-07-06 11:00:00,31.5935,37.518795,0.0,10.799999
2017-07-06 12:00:00,32.0935,38.839466,0.4,9.826088
2017-07-06 13:00:00,31.0935,37.22258,2.0,12.7279215
2017-07-06 14:00:00,31.0935,36.59914,1.1,14.241629
2017-07-06 15:00:00,31.1935,36.96751,0.0,10.8955765
2017-07-06 16:00:00,31.043499,36.582787,0.0,12.979984
2017-07-06 17:00:00,30.1935,36.096863,0.0,10.495713
2017-07-06 18:00:00,29.6435,35.756542,0.0,10.739833
2017-07-06 19:00:00,28.6435,34.854786,0.0,10.08
2017-07-06 20:00:00,29.3935,35.67292,0.0,10.086427
2017-07-06 21:00:00,28.6435,34.31073,0.0,13.089354
2017-07-06 22:00:00,28.1935,33.659412,0.0,13.049689
2017-07-06 23:00:00,27.9435,33.22602,0.0,13.138765
2017-07-07 00:00:00,27.9935,33.049145,0.0,15.629972
2017-07-07 01:00:00,27.5935,32.36594,0.0,15.484185
2017-07-07 02:00:00,27.2435,32.02492,0.0,14.05845
2017-07-07 03:00:00,27.0935,31.85833,0.0,13.722565
2017-07-07 04:00:00,26.9435,31.701801,0.0,13.32
2017-07-07 05:00:00,26.6435,31.039886,0.0,14.471821
2017-07-07 06:00:00,27.1435,31.197304,0.0,16.595179
2017-07-07 07:00:00,28.2435,32.725037,0.0,15.876775
2017-07-07 08:00:00,30.3935,34.66509,0.0,16.167967
2017-07-07 09:00:00,31.5935,35.936436,0.0,18.58451
2017-07-07 10:00:00,32.4935,37.50373,0.0,18.58451
2017-07-07 11:00:00,33.4435,39.178482,0.0,18.0
2017-07-07 12:00:00,33.8435,40.0091,0.0,16.80857
2017-07-07 13:00:00,33.1435,39.15319,0.1,11.681987
2017-07-07 14:00:00,32.4435,38.071754,0.0,9.779817
2017-07-07 15:00:00,32.1935,38.301216,0.0,7.42159
2017-07-07 16:00:00,32.4935,38.83424,0.0,6.989936
2017-07-07 17:00:00,32.0935,38.52131,0.0,9.028754
2017-07-07 18:00:00,31.293499,38.253098,0.0,8.350138
2017-07-07 19:00:00,29.9435,36.463623,0.0,10.636766
2017-07-07 20:00:00,29.4435,36.26797,0.0,8.557102
2017-07-07 21:00:00,28.8435,34.743465,0.0,9.360001
2017-07-07 22:00:00,28.7435,34.42553,0.0,9.6932955
2017-07-07 23:00:00,28.3435,33.92783,0.0,10.137692
2017-07-08 00:00:00,27.8935,33.560528,0.0,9.346143
2017-07-08 01:00:00,27.3935,33.076324,0.0,8.557102
2017-07-08 02:00:00,27.293499,32.795826,0.0,9.114471
2017-07-08 03:00:00,27.1435,32.58754,0.0,9.0645685
2017-07-08 04:00:00,26.9435,32.525337,0.0,8.12197
2017-07-08 05:00:00,26.7435,32.6959,0.0,6.0347
2017-07-08 06:00:00,27.293499,33.604225,0.0,4.0249224
2017-07-08 07:00:00,28.3935,34.50572,0.0,6.28713
2017-07-08 08:00:00,30.5935,35.9921,0.0,10.464797
2017-07-08 09:00:00,31.6435,37.301773,0.0,9.585739
2017-07-08 10:00:00,32.9435,39.4575,0.0,9.673221
2017-07-08 11:00:00,32.9935,40.539223,0.5,10.464797
2017-07-08 12:00:00,30.4435,35.644688,8.8,10.239453
2017-07-08 13:00:00,30.1935,36.82331,0.0,1.8
2017-07-08 14:00:00,31.293499,37.733253,0.0,4.6938257
2017-07-08 15:00:00,32.1435,37.95645,0.0,8.287822
2017-07-08 16:00:00,32.3935,38.179367,0.0,8.699793
2017-07-08 17:00:00,31.6935,36.985897,0.0,12.324414
2017-07-08 18:00:00,30.8435,36.9966,0.0,9.726665
2017-07-08 19:00:00,29.6935,35.953243,0.0,10.703569
2017-07-08 20:00:00,29.9435,36.40233,0.0,10.315115
2017-07-08 21:00:00,29.0935,35.98069,0.2,7.6367526
2017-07-08 22:00:00,28.3435,35.510273,0.1,5.4833565
2017-07-08 23:00:00,28.293499,35.39388,0.0,5.4477882
2017-07-09 00:00:00,28.1935,35.047607,0.1,6.162207
2017-07-09 01:00:00,27.9935,34.997234,0.2,4.8965297
2017-07-09 02:00:00,27.6935,34.391354,0.1,6.0347
2017-07-09 03:00:00,27.3435,33.95926,0.0,5.4119864
2017-07-09 04:00:00,27.0935,33.280884,0.0,6.4799995
2017-07-09 05:00:00,26.6935,32.488472,0.0,7.5685663
2017-07-09 06:00:00,27.3935,33.300995,0.0,7.24486
2017-07-09 07:00:00,28.4435,34.157738,0.0,8.557102
2017-07-09 08:00:00,30.6935,35.575363,0.0,13.779114
2017-07-09 09:00:00,31.1935,35.784103,0.0,15.315873
2017-07-09 10:00:00,31.9935,36.61671,0.0,16.263872
2017-07-09 11:00:00,32.3435,37.472565,1.9,18.58451
2017-07-09 12:00:00,30.3435,35.158367,6.3,12.88981
2017-07-09 13:00:00,30.1935,34.703514,0.0,14.982228
2017-07-09 14:00:00,29.6935,34.695763,0.0,12.287555
2017-07-09 15:00:00,30.4935,35.31849,0.0,12.594856
2017-07-09 16:00:00,29.9935,35.07673,0.0,11.503113
2017-07-09 17:00:00,30.1435,35.541462,0.0,10.703569
2017-07-09 18:00:00,29.2435,34.540874,0.1,10.495713
2017-07-09 19:00:00,28.3435,33.28097,0.0,12.074766
2017-07-09 20:00:00,27.8435,32.81288,0.0,10.308831
2017-07-09 21:00:00,27.793499,31.277702,1.5,16.418526
2017-07-09 22:00:00,27.293499,31.522594,0.3,11.525623
2017-07-09 23:00:00,27.293499,31.225746,0.0,14.404499
2017-07-10 00:00:00,27.5935,31.996162,0.0,14.417988
2017-07-10 01:00:00,27.6935,31.935623,0.0,15.517629
2017-07-10 02:00:00,27.793499,31.90614,0.0,15.745627
2017-07-10 03:00:00,27.7435,31.993507,0.0,15.683776
2017-07-10 04:00:00,27.8435,32.00486,0.0,15.629972
2017-07-10 05:00:00,27.7435,31.58073,0.4,16.981165
2017-07-10 06:00:00,27.6935,31.69717,0.0,17.373497
2017-07-10 07:00:00,29.293499,33.818645,0.0,16.24394
2017-07-10 08:00:00,30.6435,35.661392,0.0,14.917212
2017-07-10 09:00:00,32.0435,35.994293,0.0,21.518847
2017-07-10 10:00:00,31.8435,35.988235,0.0,19.881649
2017-07-10 11:00:00,30.8935,34.255867,0.0,20.633371
2017-07-10 12:00:00,30.6935,33.448875,0.1,24.798223
2017-07-10 13:00:00,29.1935,32.598015,0.1,21.24305
2017-07-10 14:00:00,28.7435,32.373234,0.8,18.175545
2017-07-10 15:00:00,28.543499,32.22016,0.5,17.64
2017-07-10 16:00:00,28.3435,32.18646,0.2,16.071491
2017-07-10 17:00:00,27.6935,31.485146,1.1,16.645864
2017-07-10 18:00:00,26.4435,30.571697,0.4,13.708391
2017-07-10 19:00:00,25.7435,29.12679,0.5,14.458382
2017-07-10 20:00:00,25.6935,30.313316,0.8,4.379589
2017-07-10 21:00:00,25.293499,29.60387,0.8,7.9036193
2017-07-10 22:00:00,25.1935,29.335922,1.2,8.854829
2017-07-10 23:00:00,24.9435,28.986374,0.3,11.165805
2017-07-11 00:00:00,24.6935,28.605782,0.3,11.043261
2017-07-11 01:00:00,24.4935,28.500023,0.1,9.793059
2017-07-11 02:00:00,24.0935,27.986767,0.0,9.178235
2017-07-11 03:00:00,23.8435,27.93982,0.0,7.7879906
2017-07-11 04:00:00,23.6435,27.738955,0.0,7.9932966
2017-07-11 05:00:00,23.5935,27.877136,0.0,7.10031
2017-07-11 06:00:00,24.543499,29.179184,0.0,6.28713
2017-07-11 07:00:00,25.9435,30.726974,0.0,6.696387
2017-07-11 08:00:00,28.3435,32.80586,0.0,6.830519
2017-07-11 09:00:00,29.6435,33.86408,0.0,7.5170207
2017-07-11 10:00:00,30.5935,35.64606,0.0,9.255571
2017-07-11 11:00:00,31.3935,37.145905,0.0,9.983106
2017-07-11 12:00:00,32.0435,38.664333,0.0,8.404285
2017-07-11 13:00:00,32.5935,39.20141,0.0,9.585739
2017-07-11 14:00:00,32.9435,39.012432,0.0,12.181624
2017-07-11 15:00:00,32.7435,37.548992,0.0,12.819235
2017-07-11 16:00:00,31.7435,35.90983,0.1,14.24163
2017-07-11 17:00:00,30.3935,34.990654,0.0,15.281989
2017-07-11 18:00:00,29.4435,34.980145,0.0,11.609651
2017-07-11 19:00:00,28.293499,34.246895,0.0,9.47012
2017-07-11 20:00:00,28.3435,35.121483,0.0,6.439876
2017-07-11 21:00:00,28.043499,34.511013,0.0,8.089993
2017-07-11 22:00:00,27.543499,33.747856,0.0,7.289444
2017-07-11 23:00:00,27.293499,33.04319,0.0,8.557102
2017-07-12 00:00:00,26.9935,32.816463,0.0,8.287822
2017-07-12 01:00:00,26.8435,32.82025,0.0,7.69592
2017-07-12 02:00:00,26.7435,32.980015,0.0,6.379216
2017-07-12 03:00:00,26.4935,32.811905,0.0,5.5887027
2017-07-12 04:00:00,25.9935,32.129818,0.0,5.6920996
2017-07-12 05:00:00,26.1435,32.38031,0.0,5.00128
2017-07-12 06:00:00,26.7435,32.99084,0.0,4.6938257
2017-07-12 07:00:00,28.3935,34.36207,0.0,6.1305785
2017-07-12 08:00:00,30.3435,36.353565,0.0,7.653705
2017-07-12 09:00:00,31.793499,38.20845,0.0,7.42159
2017-07-12 10:00:00,33.2435,40.962223,0.0,5.1919937
2017-07-12 11:00:00,33.9435,42.080296,0.1,4.3349743
2017-07-12 12:00:00,34.1435,41.88016,0.1,5.771239
2017-07-12 13:00:00,34.4435,41.93303,0.0,5.4119864
2017-07-12 14:00:00,34.5435,42.09509,0.0,4.73506
2017-07-12 15:00:00,34.7935,41.82768,0.0,2.5455842
2017-07-12 16:00:00,34.0435,39.68763,0.0,8.049845
2017-07-12 17:00:00,31.793499,37.80947,0.8,9.227524
2017-07-12 18:00:00,31.3435,38.47344,0.0,5.6920996
2017-07-12 19:00:00,30.3435,37.934414,0.0,7.342588
2017-07-12 20:00:00,30.3435,37.00551,0.0,8.669949
2017-07-12 21:00:00,29.4935,36.735348,0.0,8.209263
2017-07-12 22:00:00,28.9435,35.57879,0.0,7.8954163
2017-07-12 23:00:00,28.4435,34.674305,0.0,9.227524
2017-07-13 00:00:00,28.043499,34.212574,0.0,9.178235
2017-07-13 01:00:00,27.8435,33.98241,0.0,9.3876505
2017-07-13 02:00:00,27.5935,34.050396,0.0,7.928178
2017-07-13 03:00:00,27.293499,34.00278,0.0,6.924738
2017-07-13 04:00:00,27.1435,33.813717,0.0,6.9527545
2017-07-13 05:00:00,26.7435,32.99974,0.0,7.4128532
2017-07-13 06:00:00,27.543499,33.594044,0.0,7.4128532
2017-07-13 07:00:00,28.6935,34.391773,0.0,8.435069
2017-07-13 08:00:00,30.8935,36.552975,0.0,10.514218
2017-07-13 09:00:00,32.3435,38.365566,0.0,8.707237
2017-07-13 10:00:00,33.5935,40.246635,0.0,6.4799995
2017-07-13 11:00:00,34.2435,41.410545,0.0,5.904439
2017-07-13 12:00:00,34.2935,42.122242,0.0,5.0528407
2017-07-13 13:00:00,33.2435,40.604588,1.9,8.854829
2017-07-13 14:00:00,33.1435,40.776173,2.3,1.2979984
2017-07-13 15:00:00,33.8935,40.401714,0.0,7.172949
2017-07-13 16:00:00,32.9435,38.757812,1.2,9.422101
2017-07-13 17:00:00,32.3935,38.843525,0.0,9.114471
2017-07-13 18:00:00,31.293499,38.286854,0.0,9.885262
2017-07-13 19:00:00,29.9935,37.214096,0.0,9.114471
2017-07-13 20:00:00,29.7435,36.38747,0.0,8.557102
2017-07-13 21:00:00,29.6935,36.070595,0.0,7.729527
2017-07-13 22:00:00,29.1435,35.4322,0.0,6.924738
2017-07-13 23:00:00,28.793499,35.15991,0.0,6.162207
2017-07-14 00:00:00,28.4435,34.249454,0.0,7.928178
2017-07-14 01:00:00,28.2435,33.73,0.0,8.311245
2017-07-14 02:00:00,28.043499,33.460373,0.0,8.12197
2017-07-14 03:00:00,27.7435,33.231174,0.1,7.8625183
2017-07-14 04:00:00,27.4435,33.00709,0.0,7.5685663
2017-07-14 05:00:00,27.1435,32.65635,0.0,7.92
2017-07-14 06:00:00,27.6435,33.16375,0.0,8.311245
2017-07-14 07:00:00,28.3935,34.09992,0.0,7.928178
2017-07-14 08:00:00,29.9935,35.972122,0.0,6.9527545
2017-07-14 09:00:00,31.9435,37.780354,0.0,8.587338
2017-07-14 10:00:00,33.6435,40.31504,0.0,9.726664
2017-07-14 11:00:00,34.5435,42.14613,0.0,8.587338
2017-07-14 12:00:00,34.4935,42.64814,0.1,7.342588
2017-07-14 13:00:00,31.793499,38.718872,1.7,9.085988
2017-07-14 14:00:00,31.5935,37.494205,0.0,7.2359104
2017-07-14 15:00:00,32.0435,38.322094,0.0,6.9527545
2017-07-14 16:00:00,31.8935,38.23337,0.0,7.9526596
2017-07-14 17:00:00,31.793499,38.568054,0.0,8.12197
2017-07-14 18:00:00,31.2435,38.851795,0.0,7.208994
2017-07-14 19:00:00,29.9435,36.86584,0.0,9.885262
2017-07-14 20:00:00,30.2435,37.524677,0.0,7.928178
2017-07-14 21:00:00,29.6935,36.782234,0.0,6.989936
2017-07-14 22:00:00,28.9935,35.54749,0.0,8.209263
2017-07-14 23:00:00,28.4935,34.825237,0.0,9.983106
2017-07-15 00:00:00,28.4435,34.592865,0.0,11.966954
2017-07-15 01:00:00,28.1935,34.080063,0.0,13.039754
2017-07-15 02:00:00,27.8935,33.97816,0.0,11.928989
2017-07-15 03:00:00,27.6435,33.85634,0.0,11.542478
2017-07-15 04:00:00,27.3935,33.57023,0.0,11.304229
2017-07-15 05:00:00,27.1935,33.16634,0.0,11.252519
2017-07-15 06:00:00,27.6435,33.64971,0.0,10.538843
2017-07-15 07:00:00,28.793499,34.37492,0.0,12.959999
2017-07-15 08:00:00,30.4435,35.51206,0.0,15.273505
2017-07-15 09:00:00,31.6935,36.333836,0.0,17.026896
2017-07-15 10:00:00,32.7435,37.93628,0.0,16.071491
2017-07-15 11:00:00,33.4935,38.944855,0.0,16.595179
2017-07-15 12:00:00,34.1435,39.98195,0.0,16.808569
2017-07-15 13:00:00,34.2935,39.919033,0.0,16.62249
2017-07-15 14:00:00,34.1935,39.809082,0.0,16.203999
2017-07-15 15:00:00,34.0935,39.45776,0.0,15.137133
2017-07-15 16:00:00,33.2935,37.93936,0.0,15.815435
2017-07-15 17:00:00,32.1935,37.027718,0.0,16.854767
2017-07-15 18:00:00,30.543499,35.639416,0.0,15.7908325
2017-07-15 19:00:00,29.043499,33.861008,0.0,15.617529
2017-07-15 20:00:00,28.8435,33.733982,0.0,14.20062
2017-07-15 21:00:00,28.5935,33.156193,0.0,15.315873
2017-07-15 22:00:00,28.1435,32.150867,0.0,18.455048
2017-07-15 23:00:00,27.6435,31.288208,0.0,20.724247
2017-07-16 00:00:00,27.3435,31.178753,0.0,20.545246
2017-07-16 01:00:00,27.1935,30.9108,0.0,21.129885
2017-07-16 02:00:00,26.9935,30.607243,0.0,20.721119
2017-07-16 03:00:00,26.7435,30.426697,0.0,19.803272
2017-07-16 04:00:00,26.4935,30.597023,0.0,16.923828
2017-07-16 05:00:00,26.2435,30.566395,0.0,14.759999
2017-07-16 06:00:00,26.8935,31.349762,0.0,14.05845
2017-07-16 07:00:00,28.3435,32.347885,0.0,16.919998
2017-07-16 08:00:00,29.8935,33.670517,0.0,16.93531
2017-07-16 09:00:00,31.043499,34.904682,0.0,16.343367
2017-07-16 10:00:00,32.0435,36.492912,0.0,16.946787
2017-07-16 11:00:00,33.1435,38.72721,0.0,15.463244
2017-07-16 12:00:00,33.7935,39.572575,0.0,15.5843
2017-07-16 13:00:00,34.1435,39.92787,0.0,15.986595
2017-07-16 14:00:00,34.3435,40.077023,0.0,15.226764
2017-07-16 15:00:00,34.3435,39.787407,0.0,14.830076
2017-07-16 16:00:00,33.8935,38.559998,0.0,15.905319
2017-07-16 17:00:00,33.0435,37.660027,0.0,15.111424
2017-07-16 18:00:00,31.6935,36.93969,0.0,13.1041975
2017-07-16 19:00:00,29.8435,34.904472,0.0,14.168641
2017-07-16 20:00:00,29.6435,34.960827,0.0,12.413477
2017-07-16 21:00:00,29.6935,34.553734,0.0,15.315873
2017-07-16 22:00:00,29.3935,33.924877,0.0,17.114204
2017-07-16 23:00:00,28.8935,33.269485,0.0,17.727943
2017-07-17 00:00:00,28.4935,32.938652,0.0,16.575644
2017-07-17 01:00:00,28.1935,32.537064,0.0,15.4800005
2017-07-17 02:00:00,27.6935,32.13015,0.0,14.404499
2017-07-17 03:00:00,27.3435,31.854206,0.0,13.679999
2017-07-17 04:00:00,26.9935,31.71402,0.0,12.245294
2017-07-17 05:00:00,26.5935,31.198055,0.0,12.605142
2017-07-17 06:00:00,27.2435,32.04589,0.0,11.901798
2017-07-17 07:00:00,28.793499,33.34852,0.0,13.138765
2017-07-17 08:00:00,30.4935,34.368176,0.0,14.973576
2017-07-17 09:00:00,31.7435,35.282368,0.0,18.36353
2017-07-17 10:00:00,32.3435,35.869476,0.0,21.349546
2017-07-17 11:00:00,32.9435,36.58761,0.0,23.110207
2017-07-17 12:00:00,33.0935,37.497486,0.0,23.828083
2017-07-17 13:00:00,33.5435,38.113415,0.0,23.084955
2017-07-17 14:00:00,33.7435,38.151943,0.0,21.349546
2017-07-17 15:00:00,33.5935,37.361385,0.0,20.316889
2017-07-17 16:00:00,33.2935,36.564396,0.0,18.161278
2017-07-17 17:00:00,32.2935,36.305363,0.0,15.509274
2017-07-17 18:00:00,31.1435,36.00506,0.0,12.55879
2017-07-17 19:00:00,29.5935,34.481094,0.0,13.527572
2017-07-17 20:00:00,29.0935,34.50568,0.0,11.770403
2017-07-17 21:00:00,28.8935,34.132774,0.0,12.496719
2017-07-17 22:00:00,28.6935,34.06206,0.0,12.074766
2017-07-17 23:00:00,28.3935,33.784748,0.0,12.620554
2017-07-18 00:00:00,28.043499,33.62916,0.0,11.525623
2017-07-18 01:00:00,27.793499,33.572124,0.0,10.440001
2017-07-18 02:00:00,27.6435,33.327866,0.0,10.853866
2017-07-18 03:00:00,27.543499,33.092228,0.0,10.853866
2017-07-18 04:00:00,27.543499,33.047405,0.0,10.239453
2017-07-18 05:00:00,27.543499,32.962345,0.0,10.137692
2017-07-18 06:00:00,28.0935,33.461132,0.0,10.028439
2017-07-18 07:00:00,29.6435,34.737286,0.0,11.435313
2017-07-18 08:00:00,31.543499,36.43493,0.0,11.457958
2017-07-18 09:00:00,33.2435,38.184288,0.0,11.885453
2017-07-18 10:00:00,34.4935,39.80692,0.0,11.91812
2017-07-18 11:00:00,34.8935,39.332794,0.0,14.973576
2017-07-18 12:00:00,35.1935,40.890034,0.0,10.966713
2017-07-18 13:00:00,35.8435,41.545357,0.0,10.239453
2017-07-18 14:00:00,34.0435,39.094097,1.5,14.471821
2017-07-18 15:00:00,33.1435,38.227715,0.0,7.928178
2017-07-18 16:00:00,34.3435,39.778576,0.0,5.937272
2017-07-18 17:00:00,34.0435,39.27429,0.0,6.4799995
2017-07-18 18:00:00,33.3935,38.865807,0.0,6.1305785
2017-07-18 19:00:00,31.543499,37.918392,0.0,8.435069
2017-07-18 20:00:00,30.4435,37.427242,0.0,5.2416787
2017-07-18 21:00:00,30.7435,38.49488,0.0,1.4399999
2017-07-18 22:00:00,30.1435,37.758224,0.0,2.8799999
2017-07-18 23:00:00,29.4435,36.335136,0.0,6.130579
2017-07-19 00:00:00,28.8435,35.66704,0.0,6.849467
2017-07-19 01:00:00,28.543499,35.2318,0.0,6.5693827
2017-07-19 02:00:00,28.2435,34.474297,0.0,7.5685663
2017-07-19 03:00:00,27.9435,33.91099,0.0,8.209263
2017-07-19 04:00:00,27.8435,33.302612,0.0,9.178235
2017-07-19 05:00:00,27.5935,32.734818,0.0,8.913181
2017-07-19 06:00:00,28.1935,33.14202,0.0,8.707237
2017-07-19 07:00:00,29.6435,34.34861,0.0,8.654986
2017-07-19 08:00:00,32.0935,37.2808,0.0,7.2359104
2017-07-19 09:00:00,33.9935,38.981888,0.0,7.289444
2017-07-19 10:00:00,35.1435,40.3778,0.0,6.9153743
2017-07-19 11:00:00,35.7935,41.92356,0.0,4.829907
2017-07-19 12:00:00,35.8935,42.466496,0.0,5.04
2017-07-19 13:00:00,33.0935,39.349915,4.0,7.342588
2017-07-19 14:00:00,33.0935,38.43996,0.0,6.130579
2017-07-19 15:00:00,33.8935,39.812504,0.0,5.8048253
2017-07-19 16:00:00,34.2935,39.601425,0.0,6.162207
2017-07-19 17:00:00,33.9435,39.048027,0.0,7.9932966
2017-07-19 18:00:00,33.0435,38.917233,0.0,7.628263
2017-07-19 19:00:00,31.543499,39.27161,0.0,4.3349743
2017-07-19 20:00:00,30.4935,37.156223,0.0,7.2
2017-07-19 21:00:00,30.543499,36.72444,0.0,8.587338
2017-07-19 22:00:00,30.0935,36.087276,0.0,8.699793
2017-07-19 23:00:00,29.8435,35.07853,0.0,10.239453
2017-07-20 00:00:00,29.543499,34.80142,0.0,10.086427
2017-07-20 01:00:00,29.293499,34.83267,0.0,9.746631
2017-07-20 02:00:00,29.2435,34.859768,0.0,10.1376915
2017-07-20 03:00:00,28.8935,34.95684,0.0,8.473393
2017-07-20 04:00:00,28.543499,35.09853,0.0,6.28713
2017-07-20 05:00:00,28.1935,34.73701,0.0,6.6087217
2017-07-20 06:00:00,28.793499,35.214886,0.0,6.489992
2017-07-20 07:00:00,30.8435,36.692417,0.0,7.145796
2017-07-20 08:00:00,33.1435,38.21167,0.0,6.12
2017-07-20 09:00:00,34.8435,39.553116,0.0,4.452954
2017-07-20 10:00:00,35.8935,40.85482,0.0,3.219938
2017-07-20 11:00:00,36.3935,41.650623,0.0,2.8116899
2017-07-20 12:00:00,36.5435,41.092003,0.0,7.7879906
2017-07-20 13:00:00,36.4935,40.660995,0.4,8.825508
2017-07-20 14:00:00,36.5935,40.647633,0.0,10.799999
2017-07-20 15:00:00,35.4435,39.338066,0.3,9.565437
2017-07-20 16:00:00,35.7435,39.857697,0.0,10.137692
2017-07-20 17:00:00,34.9435,39.682728,0.0,10.483357
2017-07-20 18:00:00,34.5435,39.870735,0.0,8.647496
2017-07-20 19:00:00,32.5935,38.649963,0.0,9.885262
2017-07-20 20:00:00,31.4435,37.490562,0.0,9.255571
2017-07-20 21:00:00,31.2435,36.543724,0.0,8.217153
2017-07-20 22:00:00,30.8435,35.56052,0.0,9.83268
2017-07-20 23:00:00,30.4435,35.109863,0.0,10.829959
2017-07-21 00:00:00,29.793499,34.932938,0.0,10.8955765
2017-07-21 01:00:00,29.5935,35.064922,0.0,10.8955765
2017-07-21 02:00:00,29.0935,34.631428,0.0,10.446206
2017-07-21 03:00:00,28.7435,34.267536,0.0,10.086427
2017-07-21 04:00:00,28.3435,34.002728,0.0,8.707238
2017-07-21 05:00:00,27.9935,33.75664,0.0,7.771331
2017-07-21 06:00:00,28.8435,34.806404,0.0,6.6185193
2017-07-21 07:00:00,30.9435,36.577175,0.0,7.491114
2017-07-21 08:00:00,33.5935,38.611935,0.0,6.0347
2017-07-21 09:00:00,36.0935,40.258884,0.0,6.5693827
2017-07-21 10:00:00,37.5435,42.266865,0.0,4.510787
2017-07-21 11:00:00,38.4935,43.796944,0.0,2.7416782
2017-07-21 12:00:00,39.0435,44.157673,0.0,4.39436
2017-07-21 13:00:00,39.0935,42.909718,0.0,8.942214
2017-07-21 14:00:00,38.7435,41.746517,0.0,8.049845
2017-07-21 15:00:00,38.4935,41.207912,0.0,10.661107
2017-07-21 16:00:00,37.6935,39.85506,0.3,15.034041
2017-07-21 17:00:00,36.7935,40.11312,0.0,10.829958
2017-07-21 18:00:00,35.9435,40.03321,0.0,9.6932955
2017-07-21 19:00:00,33.7435,39.534023,0.0,11.928989
2017-07-21 20:00:00,32.2935,38.206367,0.0,10.636766
2017-07-21 21:00:00,31.5935,36.22971,0.0,10.163227
2017-07-21 22:00:00,31.043499,35.34692,0.0,10.137692
2017-07-21 23:00:00,30.4935,35.38183,0.0,9.9571085
2017-07-22 00:00:00,30.1435,35.434914,0.0,9.178235
2017-07-22 01:00:00,29.793499,35.370193,0.0,8.12197
2017-07-22 02:00:00,29.3935,34.9708,0.0,9.255571
2017-07-22 03:00:00,29.1435,34.857315,0.0,9.47012
2017-07-22 04:00:00,28.9435,34.761375,0.0,8.759178
2017-07-22 05:00:00,28.6435,34.734917,0.0,8.049845
2017-07-22 06:00:00,29.1935,35.602383,0.0,7.2805495
2017-07-22 07:00:00,31.1435,37.489666,0.0,7.208994
2017-07-22 08:00:00,33.9935,39.54194,0.0,6.696387
2017-07-22 09:00:00,36.1935,40.988026,0.0,6.9153743
2017-07-22 10:00:00,37.8935,43.440105,0.0,5.1919937
2017-07-22 11:00:00,39.1935,44.876827,0.0,5.7599998
2017-07-22 12:00:00,39.9935,45.88002,0.0,6.297428
2017-07-22 13:00:00,38.5435,43.12206,0.2,8.891344
2017-07-22 14:00:00,37.8935,42.17407,0.0,3.0758414
2017-07-22 15:00:00,37.4935,41.398327,0.0,7.072878
2017-07-22 16:00:00,37.3435,41.60054,0.0,8.12197
2017-07-22 17:00:00,37.0935,41.804123,0.0,9.36
2017-07-22 18:00:00,35.2935,40.31489,0.2,12.074766
2017-07-22 19:00:00,33.5935,39.13682,0.0,11.503113
2017-07-22 20:00:00,33.6935,39.27452,0.0,10.315115
2017-07-22 21:00:00,32.3935,38.10669,0.0,9.659814
2017-07-22 22:00:00,31.3935,36.958958,0.0,8.854829
2017-07-22 23:00:00,30.4935,36.254425,0.0,9.360001
2017-07-23 00:00:00,29.9935,36.071903,0.0,8.825508
2017-07-23 01:00:00,29.8435,36.157818,0.0,7.92
2017-07-23 02:00:00,29.4935,35.92553,0.0,7.5942073
2017-07-23 03:00:00,28.9935,35.641445,0.0,6.8399997
2017-07-23 04:00:00,28.543499,35.353943,0.0,6.2145634
2017-07-23 05:00:00,28.293499,35.152023,0.0,6.130579
2017-07-23 06:00:00,28.9935,35.950207,0.0,5.4477882
2017-07-23 07:00:00,31.293499,38.041737,0.0,4.2136917
2017-07-23 08:00:00,34.1935,39.667995,0.0,3.319036
2017-07-23 09:00:00,36.7935,41.487427,0.0,2.2768397
2017-07-23 10:00:00,38.3935,43.525093,0.0,2.7416782
2017-07-23 11:00:00,39.2435,44.369244,0.0,5.3999996
